Date,Commodity,State,District,Price,Land_Size_Acres,Market,Quantity
2015-12-27,Sesame,Maharashtra,Indore,6028.76,50,Indore,337
2015-12-28,Sesame,Maharashtra,Indore,6542.75,50,Indore,416
2015-12-29,Sesame,Maharashtra,Indore,6104.75,50,Indore,322
2015-12-30,Sesame,Maharashtra,Indore,6594.1,50,Indore,169
2015-12-31,Sesame,Maharashtra,Indore,6571.8,50,Indore,387
2016-01-01,Sesame,Maharashtra,Indore,6356.12,50,Indore,489
2016-01-02,Sesame,Maharashtra,Indore,7160.87,50,Indore,308
2016-01-03,Sesame,Maharashtra,Indore,6609.45,50,Indore,119
2016-01-04,Sesame,Maharashtra,Indore,6883.24,50,Indore,482
2016-01-05,Sesame,Maharashtra,Indore,6915.75,50,Indore,232
2016-01-06,Sesame,Maharashtra,Indore,7178.54,50,Indore,296
2016-01-07,Sesame,Maharashtra,Indore,6300.42,50,Indore,167
2016-01-08,Sesame,Maharashtra,Indore,6148.91,50,Indore,80
2016-01-09,Sesame,Maharashtra,Indore,7206.16,50,Indore,198
2016-01-10,Sesame,Maharashtra,Indore,6875.97,50,Indore,65
2016-01-11,Sesame,Maharashtra,Indore,6752.11,50,Indore,322
2016-01-12,Sesame,Maharashtra,Indore,6686.68,50,Indore,401
2016-01-13,Sesame,Maharashtra,Indore,6645.82,50,Indore,434
2016-01-14,Sesame,Maharashtra,Indore,7009.57,50,Indore,417
2016-01-15,Sesame,Maharashtra,Indore,6330.18,50,Indore,151
2016-01-16,Sesame,Maharashtra,Indore,6918.47,50,Indore,121
2016-01-17,Sesame,Maharashtra,Indore,7096.48,50,Indore,242
2016-01-18,Sesame,Maharashtra,Indore,7021.75,50,Indore,371
2016-01-19,Sesame,Maharashtra,Indore,6788.9,50,Indore,160
2016-01-20,Sesame,Maharashtra,Indore,6820.92,50,Indore,342
2016-01-21,Sesame,Maharashtra,Indore,7218.68,50,Indore,457
2016-01-22,Sesame,Maharashtra,Indore,7018.65,50,Indore,396
2016-01-23,Sesame,Maharashtra,Indore,7381.58,50,Indore,389
2016-01-24,Sesame,Maharashtra,Indore,6343.01,50,Indore,416
2016-01-25,Sesame,Maharashtra,Indore,7148.47,50,Indore,367
2016-01-26,Sesame,Maharashtra,Indore,6643.54,50,Indore,326
2016-01-27,Sesame,Maharashtra,Indore,6875.35,50,Indore,155
2016-01-28,Sesame,Maharashtra,Indore,7320.16,50,Indore,86
2016-01-29,Sesame,Maharashtra,Indore,6616.62,50,Indore,340
2016-01-30,Sesame,Maharashtra,Indore,7561.8,50,Indore,471
2016-01-31,Sesame,Maharashtra,Indore,7268.43,50,Indore,230
2016-02-01,Sesame,Maharashtra,Indore,7119.93,50,Indore,192
2016-02-02,Sesame,Maharashtra,Indore,6675.81,50,Indore,163
2016-02-03,Sesame,Maharashtra,Indore,6910.57,50,Indore,287
2016-02-04,Sesame,Maharashtra,Indore,6865.86,50,Indore,475
2016-02-05,Sesame,Maharashtra,Indore,6612.37,50,Indore,143
2016-02-06,Sesame,Maharashtra,Indore,7318.69,50,Indore,309
2016-02-07,Sesame,Maharashtra,Indore,6877.56,50,Indore,156
2016-02-08,Sesame,Maharashtra,Indore,6954.31,50,Indore,293
2016-02-09,Sesame,Maharashtra,Indore,6977.38,50,Indore,472
2016-02-10,Sesame,Maharashtra,Indore,6958.35,50,Indore,384
2016-02-11,Sesame,Maharashtra,Indore,7189.24,50,Indore,72
2016-02-12,Sesame,Maharashtra,Indore,6850.6,50,Indore,410
2016-02-13,Sesame,Maharashtra,Indore,7349.99,50,Indore,320
2016-02-14,Sesame,Maharashtra,Indore,6872.6,50,Indore,189
2016-02-15,Sesame,Maharashtra,Indore,7049.5,50,Indore,433
2016-02-16,Sesame,Maharashtra,Indore,6672.54,50,Indore,131
2016-02-17,Sesame,Maharashtra,Indore,7392.26,50,Indore,426
2016-02-18,Sesame,Maharashtra,Indore,7474.53,50,Indore,487
2016-02-19,Sesame,Maharashtra,Indore,7297.36,50,Indore,393
2016-02-20,Sesame,Maharashtra,Indore,7139.31,50,Indore,471
2016-02-21,Sesame,Maharashtra,Indore,7082.72,50,Indore,205
2016-02-22,Sesame,Maharashtra,Indore,6630.04,50,Indore,384
2016-02-23,Sesame,Maharashtra,Indore,6697.21,50,Indore,68
2016-02-24,Sesame,Maharashtra,Indore,7333.48,50,Indore,118
2016-02-25,Sesame,Maharashtra,Indore,7058.57,50,Indore,497
2016-02-26,Sesame,Maharashtra,Indore,6709.28,50,Indore,181
2016-02-27,Sesame,Maharashtra,Indore,6699.46,50,Indore,305
2016-02-28,Sesame,Maharashtra,Indore,7315.33,50,Indore,258
2016-02-29,Sesame,Maharashtra,Indore,7390.6,50,Indore,59
2016-03-01,Sesame,Maharashtra,Indore,6671.56,50,Indore,189
2016-03-02,Sesame,Maharashtra,Indore,7180.45,50,Indore,184
2016-03-03,Sesame,Maharashtra,Indore,7254.05,50,Indore,304
2016-03-04,Sesame,Maharashtra,Indore,6965.22,50,Indore,349
2016-03-05,Sesame,Maharashtra,Indore,7514.63,50,Indore,456
2016-03-06,Sesame,Maharashtra,Indore,7041.44,50,Indore,307
2016-03-07,Sesame,Maharashtra,Indore,6631.73,50,Indore,143
2016-03-08,Sesame,Maharashtra,Indore,7090.08,50,Indore,421
2016-03-09,Sesame,Maharashtra,Indore,7560.31,50,Indore,290
2016-03-10,Sesame,Maharashtra,Indore,7047.5,50,Indore,286
2016-03-11,Sesame,Maharashtra,Indore,6838.05,50,Indore,214
2016-03-12,Sesame,Maharashtra,Indore,7341.31,50,Indore,374
2016-03-13,Sesame,Maharashtra,Indore,7230.88,50,Indore,197
2016-03-14,Sesame,Maharashtra,Indore,7152.74,50,Indore,267
2016-03-15,Sesame,Maharashtra,Indore,7296.79,50,Indore,477
2016-03-16,Sesame,Maharashtra,Indore,6945.94,50,Indore,157
2016-03-17,Sesame,Maharashtra,Indore,6973.0,50,Indore,280
2016-03-18,Sesame,Maharashtra,Indore,7370.58,50,Indore,119
2016-03-19,Sesame,Maharashtra,Indore,6861.49,50,Indore,270
2016-03-20,Sesame,Maharashtra,Indore,7634.73,50,Indore,123
2016-03-21,Sesame,Maharashtra,Indore,7517.69,50,Indore,228
2016-03-22,Sesame,Maharashtra,Indore,6804.02,50,Indore,129
2016-03-23,Sesame,Maharashtra,Indore,7588.15,50,Indore,403
2016-03-24,Sesame,Maharashtra,Indore,7188.98,50,Indore,208
2016-03-25,Sesame,Maharashtra,Indore,7556.44,50,Indore,405
2016-03-26,Sesame,Maharashtra,Indore,7178.49,50,Indore,218
2016-03-27,Sesame,Maharashtra,Indore,7082.53,50,Indore,363
2016-03-28,Sesame,Maharashtra,Indore,7048.24,50,Indore,438
2016-03-29,Sesame,Maharashtra,Indore,6394.56,50,Indore,210
2016-03-30,Sesame,Maharashtra,Indore,7404.11,50,Indore,476
2016-03-31,Sesame,Maharashtra,Indore,6910.16,50,Indore,452
2016-04-01,Sesame,Maharashtra,Indore,7406.33,50,Indore,81
2016-04-02,Sesame,Maharashtra,Indore,7616.43,50,Indore,170
2016-04-03,Sesame,Maharashtra,Indore,6936.62,50,Indore,264
2016-04-04,Sesame,Maharashtra,Indore,6914.32,50,Indore,52
2016-04-05,Sesame,Maharashtra,Indore,7402.85,50,Indore,434
2016-04-06,Sesame,Maharashtra,Indore,6955.23,50,Indore,277
2016-04-07,Sesame,Maharashtra,Indore,7485.44,50,Indore,474
2016-04-08,Sesame,Maharashtra,Indore,6877.46,50,Indore,97
2016-04-09,Sesame,Maharashtra,Indore,7510.63,50,Indore,216
2016-04-10,Sesame,Maharashtra,Indore,6981.58,50,Indore,438
2016-04-11,Sesame,Maharashtra,Indore,7166.3,50,Indore,382
2016-04-12,Sesame,Maharashtra,Indore,7355.62,50,Indore,60
2016-04-13,Sesame,Maharashtra,Indore,7207.91,50,Indore,287
2016-04-14,Sesame,Maharashtra,Indore,7368.97,50,Indore,327
2016-04-15,Sesame,Maharashtra,Indore,6604.08,50,Indore,290
2016-04-16,Sesame,Maharashtra,Indore,6911.63,50,Indore,241
2016-04-17,Sesame,Maharashtra,Indore,7045.48,50,Indore,61
2016-04-18,Sesame,Maharashtra,Indore,6789.38,50,Indore,102
2016-04-19,Sesame,Maharashtra,Indore,7302.6,50,Indore,104
2016-04-20,Sesame,Maharashtra,Indore,6849.84,50,Indore,358
2016-04-21,Sesame,Maharashtra,Indore,6766.43,50,Indore,70
2016-04-22,Sesame,Maharashtra,Indore,7269.38,50,Indore,68
2016-04-23,Sesame,Maharashtra,Indore,6665.2,50,Indore,393
2016-04-24,Sesame,Maharashtra,Indore,6671.23,50,Indore,399
2016-04-25,Sesame,Maharashtra,Indore,7113.97,50,Indore,371
2016-04-26,Sesame,Maharashtra,Indore,7355.7,50,Indore,364
2016-04-27,Sesame,Maharashtra,Indore,6991.95,50,Indore,482
2016-04-28,Sesame,Maharashtra,Indore,6449.42,50,Indore,108
2016-04-29,Sesame,Maharashtra,Indore,7130.22,50,Indore,200
2016-04-30,Sesame,Maharashtra,Indore,6737.37,50,Indore,308
2016-05-01,Sesame,Maharashtra,Indore,7241.62,50,Indore,489
2016-05-02,Sesame,Maharashtra,Indore,6781.58,50,Indore,421
2016-05-03,Sesame,Maharashtra,Indore,7228.6,50,Indore,107
2016-05-04,Sesame,Maharashtra,Indore,6749.86,50,Indore,265
2016-05-05,Sesame,Maharashtra,Indore,6658.22,50,Indore,111
2016-05-06,Sesame,Maharashtra,Indore,6279.07,50,Indore,195
2016-05-07,Sesame,Maharashtra,Indore,6645.82,50,Indore,494
2016-05-08,Sesame,Maharashtra,Indore,6886.1,50,Indore,431
2016-05-09,Sesame,Maharashtra,Indore,6852.15,50,Indore,288
2016-05-10,Sesame,Maharashtra,Indore,6994.46,50,Indore,342
2016-05-11,Sesame,Maharashtra,Indore,7173.05,50,Indore,231
2016-05-12,Sesame,Maharashtra,Indore,6797.12,50,Indore,418
2016-05-13,Sesame,Maharashtra,Indore,6797.43,50,Indore,144
2016-05-14,Sesame,Maharashtra,Indore,7099.46,50,Indore,127
2016-05-15,Sesame,Maharashtra,Indore,6823.26,50,Indore,498
2016-05-16,Sesame,Maharashtra,Indore,6465.27,50,Indore,191
2016-05-17,Sesame,Maharashtra,Indore,6573.73,50,Indore,154
2016-05-18,Sesame,Maharashtra,Indore,6079.45,50,Indore,310
2016-05-19,Sesame,Maharashtra,Indore,6425.35,50,Indore,144
2016-05-20,Sesame,Maharashtra,Indore,6187.14,50,Indore,272
2016-05-21,Sesame,Maharashtra,Indore,6787.3,50,Indore,239
2016-05-22,Sesame,Maharashtra,Indore,7033.15,50,Indore,178
2016-05-23,Sesame,Maharashtra,Indore,6375.04,50,Indore,368
2016-05-24,Sesame,Maharashtra,Indore,6373.73,50,Indore,244
2016-05-25,Sesame,Maharashtra,Indore,6915.21,50,Indore,69
2016-05-26,Sesame,Maharashtra,Indore,6484.38,50,Indore,348
2016-05-27,Sesame,Maharashtra,Indore,6683.98,50,Indore,289
2016-05-28,Sesame,Maharashtra,Indore,6817.15,50,Indore,284
2016-05-29,Sesame,Maharashtra,Indore,6368.97,50,Indore,134
2016-05-30,Sesame,Maharashtra,Indore,6361.93,50,Indore,143
2016-05-31,Sesame,Maharashtra,Indore,6403.7,50,Indore,91
2016-06-01,Sesame,Maharashtra,Indore,6076.59,50,Indore,413
2016-06-02,Sesame,Maharashtra,Indore,6675.65,50,Indore,399
2016-06-03,Sesame,Maharashtra,Indore,6696.86,50,Indore,123
2016-06-04,Sesame,Maharashtra,Indore,6527.43,50,Indore,414
2016-06-05,Sesame,Maharashtra,Indore,6898.32,50,Indore,164
2016-06-06,Sesame,Maharashtra,Indore,6398.92,50,Indore,472
2016-06-07,Sesame,Maharashtra,Indore,6649.39,50,Indore,239
2016-06-08,Sesame,Maharashtra,Indore,6596.69,50,Indore,481
2016-06-09,Sesame,Maharashtra,Indore,6198.01,50,Indore,174
2016-06-10,Sesame,Maharashtra,Indore,6771.0,50,Indore,55
2016-06-11,Sesame,Maharashtra,Indore,6449.78,50,Indore,428
2016-06-12,Sesame,Maharashtra,Indore,6690.5,50,Indore,91
2016-06-13,Sesame,Maharashtra,Indore,5994.62,50,Indore,107
2016-06-14,Sesame,Maharashtra,Indore,6404.62,50,Indore,476
2016-06-15,Sesame,Maharashtra,Indore,6220.32,50,Indore,59
2016-06-16,Sesame,Maharashtra,Indore,6089.88,50,Indore,138
2016-06-17,Sesame,Maharashtra,Indore,6755.0,50,Indore,383
2016-06-18,Sesame,Maharashtra,Indore,6377.59,50,Indore,160
2016-06-19,Sesame,Maharashtra,Indore,5862.8,50,Indore,88
2016-06-20,Sesame,Maharashtra,Indore,6143.61,50,Indore,446
2016-06-21,Sesame,Maharashtra,Indore,6561.46,50,Indore,216
2016-06-22,Sesame,Maharashtra,Indore,6010.87,50,Indore,60
2016-06-23,Sesame,Maharashtra,Indore,5967.26,50,Indore,159
2016-06-24,Sesame,Maharashtra,Indore,6196.72,50,Indore,65
2016-06-25,Sesame,Maharashtra,Indore,6368.74,50,Indore,82
2016-06-26,Sesame,Maharashtra,Indore,5996.65,50,Indore,282
2016-06-27,Sesame,Maharashtra,Indore,6319.58,50,Indore,237
2016-06-28,Sesame,Maharashtra,Indore,6200.12,50,Indore,273
2016-06-29,Sesame,Maharashtra,Indore,6223.95,50,Indore,108
2016-06-30,Sesame,Maharashtra,Indore,5443.03,50,Indore,100
2016-07-01,Sesame,Maharashtra,Indore,6156.73,50,Indore,320
2016-07-02,Sesame,Maharashtra,Indore,6064.33,50,Indore,92
2016-07-03,Sesame,Maharashtra,Indore,6244.31,50,Indore,76
2016-07-04,Sesame,Maharashtra,Indore,5918.81,50,Indore,105
2016-07-05,Sesame,Maharashtra,Indore,5991.51,50,Indore,170
2016-07-06,Sesame,Maharashtra,Indore,6250.65,50,Indore,162
2016-07-07,Sesame,Maharashtra,Indore,6512.46,50,Indore,365
2016-07-08,Sesame,Maharashtra,Indore,5669.5,50,Indore,164
2016-07-09,Sesame,Maharashtra,Indore,6209.05,50,Indore,158
2016-07-10,Sesame,Maharashtra,Indore,6409.42,50,Indore,224
2016-07-11,Sesame,Maharashtra,Indore,6240.31,50,Indore,161
2016-07-12,Sesame,Maharashtra,Indore,6366.22,50,Indore,149
2016-07-13,Sesame,Maharashtra,Indore,5846.08,50,Indore,57
2016-07-14,Sesame,Maharashtra,Indore,6368.97,50,Indore,496
2016-07-15,Sesame,Maharashtra,Indore,5769.53,50,Indore,184
2016-07-16,Sesame,Maharashtra,Indore,5992.47,50,Indore,300
2016-07-17,Sesame,Maharashtra,Indore,5814.4,50,Indore,386
2016-07-18,Sesame,Maharashtra,Indore,5815.78,50,Indore,289
2016-07-19,Sesame,Maharashtra,Indore,5427.5,50,Indore,271
2016-07-20,Sesame,Maharashtra,Indore,5341.97,50,Indore,435
2016-07-21,Sesame,Maharashtra,Indore,6276.3,50,Indore,194
2016-07-22,Sesame,Maharashtra,Indore,5373.46,50,Indore,426
2016-07-23,Sesame,Maharashtra,Indore,5978.34,50,Indore,53
2016-07-24,Sesame,Maharashtra,Indore,5503.71,50,Indore,331
2016-07-25,Sesame,Maharashtra,Indore,5629.21,50,Indore,383
2016-07-26,Sesame,Maharashtra,Indore,6079.59,50,Indore,377
2016-07-27,Sesame,Maharashtra,Indore,5913.6,50,Indore,246
2016-07-28,Sesame,Maharashtra,Indore,5817.7,50,Indore,438
2016-07-29,Sesame,Maharashtra,Indore,6190.26,50,Indore,177
2016-07-30,Sesame,Maharashtra,Indore,5751.16,50,Indore,310
2016-07-31,Sesame,Maharashtra,Indore,6198.43,50,Indore,140
2016-08-01,Sesame,Maharashtra,Indore,5500.15,50,Indore,374
2016-08-02,Sesame,Maharashtra,Indore,5455.77,50,Indore,308
2016-08-03,Sesame,Maharashtra,Indore,5763.17,50,Indore,471
2016-08-04,Sesame,Maharashtra,Indore,5797.7,50,Indore,143
2016-08-05,Sesame,Maharashtra,Indore,5531.49,50,Indore,306
2016-08-06,Sesame,Maharashtra,Indore,5698.65,50,Indore,185
2016-08-07,Sesame,Maharashtra,Indore,6183.58,50,Indore,62
2016-08-08,Sesame,Maharashtra,Indore,5648.69,50,Indore,247
2016-08-09,Sesame,Maharashtra,Indore,5179.16,50,Indore,227
2016-08-10,Sesame,Maharashtra,Indore,5230.33,50,Indore,161
2016-08-11,Sesame,Maharashtra,Indore,6372.78,50,Indore,313
2016-08-12,Sesame,Maharashtra,Indore,6175.64,50,Indore,463
2016-08-13,Sesame,Maharashtra,Indore,5603.54,50,Indore,418
2016-08-14,Sesame,Maharashtra,Indore,5971.6,50,Indore,473
2016-08-15,Sesame,Maharashtra,Indore,5800.83,50,Indore,128
2016-08-16,Sesame,Maharashtra,Indore,6098.36,50,Indore,427
2016-08-17,Sesame,Maharashtra,Indore,5390.56,50,Indore,305
2016-08-18,Sesame,Maharashtra,Indore,5393.97,50,Indore,123
2016-08-19,Sesame,Maharashtra,Indore,6097.82,50,Indore,432
2016-08-20,Sesame,Maharashtra,Indore,5249.4,50,Indore,210
2016-08-21,Sesame,Maharashtra,Indore,5713.9,50,Indore,250
2016-08-22,Sesame,Maharashtra,Indore,5675.36,50,Indore,418
2016-08-23,Sesame,Maharashtra,Indore,5920.08,50,Indore,357
2016-08-24,Sesame,Maharashtra,Indore,5723.02,50,Indore,426
2016-08-25,Sesame,Maharashtra,Indore,5637.93,50,Indore,82
2016-08-26,Sesame,Maharashtra,Indore,5560.09,50,Indore,122
2016-08-27,Sesame,Maharashtra,Indore,5372.74,50,Indore,401
2016-08-28,Sesame,Maharashtra,Indore,5618.52,50,Indore,342
2016-08-29,Sesame,Maharashtra,Indore,6015.27,50,Indore,247
2016-08-30,Sesame,Maharashtra,Indore,5577.59,50,Indore,374
2016-08-31,Sesame,Maharashtra,Indore,6083.11,50,Indore,437
2016-09-01,Sesame,Maharashtra,Indore,5878.62,50,Indore,365
2016-09-02,Sesame,Maharashtra,Indore,5800.62,50,Indore,289
2016-09-03,Sesame,Maharashtra,Indore,5607.65,50,Indore,123
2016-09-04,Sesame,Maharashtra,Indore,5466.47,50,Indore,80
2016-09-05,Sesame,Maharashtra,Indore,6158.5,50,Indore,63
2016-09-06,Sesame,Maharashtra,Indore,5891.36,50,Indore,254
2016-09-07,Sesame,Maharashtra,Indore,5610.97,50,Indore,365
2016-09-08,Sesame,Maharashtra,Indore,6162.25,50,Indore,117
2016-09-09,Sesame,Maharashtra,Indore,5841.2,50,Indore,177
2016-09-10,Sesame,Maharashtra,Indore,5226.54,50,Indore,75
2016-09-11,Sesame,Maharashtra,Indore,5525.18,50,Indore,457
2016-09-12,Sesame,Maharashtra,Indore,5871.95,50,Indore,233
2016-09-13,Sesame,Maharashtra,Indore,6107.01,50,Indore,186
2016-09-14,Sesame,Maharashtra,Indore,6364.28,50,Indore,340
2016-09-15,Sesame,Maharashtra,Indore,5664.95,50,Indore,155
2016-09-16,Sesame,Maharashtra,Indore,5843.78,50,Indore,73
2016-09-17,Sesame,Maharashtra,Indore,5477.3,50,Indore,464
2016-09-18,Sesame,Maharashtra,Indore,5396.65,50,Indore,388
2016-09-19,Sesame,Maharashtra,Indore,5159.46,50,Indore,499
2016-09-20,Sesame,Maharashtra,Indore,5784.77,50,Indore,243
2016-09-21,Sesame,Maharashtra,Indore,6049.92,50,Indore,218
2016-09-22,Sesame,Maharashtra,Indore,5906.37,50,Indore,85
2016-09-23,Sesame,Maharashtra,Indore,5703.01,50,Indore,150
2016-09-24,Sesame,Maharashtra,Indore,6047.46,50,Indore,83
2016-09-25,Sesame,Maharashtra,Indore,6569.33,50,Indore,426
2016-09-26,Sesame,Maharashtra,Indore,5438.55,50,Indore,88
2016-09-27,Sesame,Maharashtra,Indore,4965.18,50,Indore,260
2016-09-28,Sesame,Maharashtra,Indore,5799.39,50,Indore,279
2016-09-29,Sesame,Maharashtra,Indore,6026.06,50,Indore,328
2016-09-30,Sesame,Maharashtra,Indore,5241.98,50,Indore,129
2016-10-01,Sesame,Maharashtra,Indore,5961.09,50,Indore,287
2016-10-02,Sesame,Maharashtra,Indore,5615.45,50,Indore,221
2016-10-03,Sesame,Maharashtra,Indore,5823.17,50,Indore,375
2016-10-04,Sesame,Maharashtra,Indore,5452.17,50,Indore,491
2016-10-05,Sesame,Maharashtra,Indore,5439.69,50,Indore,108
2016-10-06,Sesame,Maharashtra,Indore,5408.65,50,Indore,459
2016-10-07,Sesame,Maharashtra,Indore,5946.7,50,Indore,71
2016-10-08,Sesame,Maharashtra,Indore,5565.77,50,Indore,414
2016-10-09,Sesame,Maharashtra,Indore,5840.82,50,Indore,416
2016-10-10,Sesame,Maharashtra,Indore,5775.79,50,Indore,393
2016-10-11,Sesame,Maharashtra,Indore,5420.15,50,Indore,287
2016-10-12,Sesame,Maharashtra,Indore,5804.47,50,Indore,345
2016-10-13,Sesame,Maharashtra,Indore,5860.4,50,Indore,390
2016-10-14,Sesame,Maharashtra,Indore,6115.95,50,Indore,143
2016-10-15,Sesame,Maharashtra,Indore,6253.52,50,Indore,293
2016-10-16,Sesame,Maharashtra,Indore,5507.63,50,Indore,60
2016-10-17,Sesame,Maharashtra,Indore,5928.38,50,Indore,166
2016-10-18,Sesame,Maharashtra,Indore,5165.38,50,Indore,314
2016-10-19,Sesame,Maharashtra,Indore,6094.78,50,Indore,61
2016-10-20,Sesame,Maharashtra,Indore,6177.62,50,Indore,203
2016-10-21,Sesame,Maharashtra,Indore,5056.12,50,Indore,87
2016-10-22,Sesame,Maharashtra,Indore,5765.26,50,Indore,180
2016-10-23,Sesame,Maharashtra,Indore,5607.47,50,Indore,431
2016-10-24,Sesame,Maharashtra,Indore,5783.81,50,Indore,274
2016-10-25,Sesame,Maharashtra,Indore,5734.29,50,Indore,192
2016-10-26,Sesame,Maharashtra,Indore,5893.27,50,Indore,480
2016-10-27,Sesame,Maharashtra,Indore,6212.82,50,Indore,438
2016-10-28,Sesame,Maharashtra,Indore,5832.93,50,Indore,103
2016-10-29,Sesame,Maharashtra,Indore,5641.41,50,Indore,73
2016-10-30,Sesame,Maharashtra,Indore,5889.11,50,Indore,444
2016-10-31,Sesame,Maharashtra,Indore,5883.34,50,Indore,170
2016-11-01,Sesame,Maharashtra,Indore,5944.4,50,Indore,168
2016-11-02,Sesame,Maharashtra,Indore,5793.2,50,Indore,210
2016-11-03,Sesame,Maharashtra,Indore,6101.74,50,Indore,123
2016-11-04,Sesame,Maharashtra,Indore,6392.49,50,Indore,234
2016-11-05,Sesame,Maharashtra,Indore,5635.41,50,Indore,485
2016-11-06,Sesame,Maharashtra,Indore,6163.12,50,Indore,241
2016-11-07,Sesame,Maharashtra,Indore,6327.74,50,Indore,476
2016-11-08,Sesame,Maharashtra,Indore,5921.69,50,Indore,269
2016-11-09,Sesame,Maharashtra,Indore,6439.72,50,Indore,170
2016-11-10,Sesame,Maharashtra,Indore,6058.2,50,Indore,258
2016-11-11,Sesame,Maharashtra,Indore,5751.01,50,Indore,433
2016-11-12,Sesame,Maharashtra,Indore,5719.88,50,Indore,349
2016-11-13,Sesame,Maharashtra,Indore,6349.45,50,Indore,395
2016-11-14,Sesame,Maharashtra,Indore,6334.63,50,Indore,213
2016-11-15,Sesame,Maharashtra,Indore,6608.94,50,Indore,317
2016-11-16,Sesame,Maharashtra,Indore,6353.85,50,Indore,489
2016-11-17,Sesame,Maharashtra,Indore,6135.88,50,Indore,52
2016-11-18,Sesame,Maharashtra,Indore,6323.59,50,Indore,99
2016-11-19,Sesame,Maharashtra,Indore,6213.79,50,Indore,462
2016-11-20,Sesame,Maharashtra,Indore,6105.75,50,Indore,413
2016-11-21,Sesame,Maharashtra,Indore,6054.16,50,Indore,260
2016-11-22,Sesame,Maharashtra,Indore,5715.58,50,Indore,65
2016-11-23,Sesame,Maharashtra,Indore,6023.44,50,Indore,217
2016-11-24,Sesame,Maharashtra,Indore,6253.87,50,Indore,332
2016-11-25,Sesame,Maharashtra,Indore,5461.66,50,Indore,428
2016-11-26,Sesame,Maharashtra,Indore,6132.85,50,Indore,375
2016-11-27,Sesame,Maharashtra,Indore,6577.35,50,Indore,347
2016-11-28,Sesame,Maharashtra,Indore,6718.07,50,Indore,234
2016-11-29,Sesame,Maharashtra,Indore,6170.85,50,Indore,187
2016-11-30,Sesame,Maharashtra,Indore,6173.62,50,Indore,174
2016-12-01,Sesame,Maharashtra,Indore,6141.2,50,Indore,471
2016-12-02,Sesame,Maharashtra,Indore,6203.79,50,Indore,441
2016-12-03,Sesame,Maharashtra,Indore,6728.26,50,Indore,451
2016-12-04,Sesame,Maharashtra,Indore,6888.41,50,Indore,450
2016-12-05,Sesame,Maharashtra,Indore,5907.32,50,Indore,107
2016-12-06,Sesame,Maharashtra,Indore,6184.67,50,Indore,411
2016-12-07,Sesame,Maharashtra,Indore,5883.33,50,Indore,115
2016-12-08,Sesame,Maharashtra,Indore,6448.06,50,Indore,477
2016-12-09,Sesame,Maharashtra,Indore,6324.44,50,Indore,389
2016-12-10,Sesame,Maharashtra,Indore,6592.93,50,Indore,251
2016-12-11,Sesame,Maharashtra,Indore,6698.53,50,Indore,58
2016-12-12,Sesame,Maharashtra,Indore,6679.55,50,Indore,481
2016-12-13,Sesame,Maharashtra,Indore,6034.39,50,Indore,472
2016-12-14,Sesame,Maharashtra,Indore,6534.76,50,Indore,154
2016-12-15,Sesame,Maharashtra,Indore,6048.05,50,Indore,138
2016-12-16,Sesame,Maharashtra,Indore,7092.1,50,Indore,138
2016-12-17,Sesame,Maharashtra,Indore,6478.89,50,Indore,393
2016-12-18,Sesame,Maharashtra,Indore,6189.58,50,Indore,55
