Date,Commodity,Price,Market,Quantity
2023-05-25,Sesame,4764.24,Chennai,898
2023-05-26,Sesame,4764.54,Indore,891
2023-05-27,Sesame,4387.2,Surat,522
2023-05-28,Sesame,4683.24,Surat,793
2023-05-29,Sesame,4240.69,Mumbai,246
2023-05-30,Sesame,4242.41,Indore,515
2023-05-31,Sesame,3946.92,Mumbai,518
2023-06-01,Sesame,4744.73,Mumbai,141
2023-06-02,Sesame,4230.43,Chennai,991
2023-06-03,Sesame,4370.91,Mumbai,113
2023-06-04,Sesame,4207.08,Mumbai,917
2023-06-05,Sesame,4521.03,Mumbai,584
2023-06-06,Sesame,4299.65,Chennai,971
2023-06-07,Sesame,4106.53,Surat,981
2023-06-08,Sesame,4448.48,Chennai,113
2023-06-09,Sesame,4066.0,Indore,734
2023-06-10,Sesame,4177.8,Indore,258
2023-06-11,Sesame,3916.39,Mumbai,713
2023-06-12,Sesame,4045.4,Mumbai,182
2023-06-13,Sesame,4358.27,Surat,679
2023-06-14,Sesame,3921.98,Mumbai,686
2023-06-15,Sesame,4010.94,Surat,564
2023-06-16,Sesame,4298.93,Indore,366
2023-06-17,Sesame,4182.88,Indore,219
2023-06-18,Sesame,4682.16,Chennai,120
2023-06-19,Sesame,4642.65,Delhi,509
2023-06-20,Sesame,4094.37,Indore,747
2023-06-21,Sesame,4371.43,Surat,427
2023-06-22,Sesame,4401.89,Delhi,862
2023-06-23,Sesame,4124.53,Mumbai,698
2023-06-24,Sesame,3936.89,Surat,318
2023-06-25,Sesame,4225.48,Mumbai,852
2023-06-26,Sesame,4185.3,Indore,931
2023-06-27,Sesame,4124.63,Delhi,720
2023-06-28,Sesame,4292.15,Mumbai,893
2023-06-29,Sesame,4045.42,Surat,694
2023-06-30,Sesame,3957.05,Indore,680
2023-07-01,Sesame,4201.13,Mumbai,823
2023-07-02,Sesame,4248.38,Chennai,107
2023-07-03,Sesame,3927.72,Chennai,180
2023-07-04,Sesame,4340.53,Surat,420
2023-07-05,Sesame,3792.69,Indore,785
2023-07-06,Sesame,4023.04,Delhi,962
2023-07-07,Sesame,4078.94,Indore,798
2023-07-08,Sesame,3995.19,Chennai,518
2023-07-09,Sesame,4001.34,Surat,406
2023-07-10,Sesame,4480.49,Surat,732
2023-07-11,Sesame,3928.04,Chennai,567
2023-07-12,Sesame,4578.43,Indore,744
2023-07-13,Sesame,4169.6,Chennai,375
2023-07-14,Sesame,4092.6,Surat,389
2023-07-15,Sesame,4161.48,Delhi,720
2023-07-16,Sesame,4564.29,Delhi,488
2023-07-17,Sesame,3851.69,Mumbai,757
2023-07-18,Sesame,3818.47,Surat,282
2023-07-19,Sesame,3883.77,Chennai,405
2023-07-20,Sesame,4033.39,Indore,818
2023-07-21,Sesame,3674.08,Chennai,752
2023-07-22,Sesame,4016.02,Surat,368
2023-07-23,Sesame,4342.62,Surat,677
2023-07-24,Sesame,4026.61,Indore,914
2023-07-25,Sesame,3930.25,Indore,528
2023-07-26,Sesame,3857.68,Chennai,989
2023-07-27,Sesame,4153.6,Surat,953
2023-07-28,Sesame,3801.37,Indore,538
2023-07-29,Sesame,4328.52,Surat,773
2023-07-30,Sesame,4338.68,Indore,362
2023-07-31,Sesame,3996.19,Indore,324
2023-08-01,Sesame,3935.44,Delhi,333
2023-08-02,Sesame,4136.85,Mumbai,927
2023-08-03,Sesame,4142.73,Mumbai,373
2023-08-04,Sesame,3755.7,Surat,982
2023-08-05,Sesame,3804.79,Mumbai,307
2023-08-06,Sesame,3638.91,Surat,387
2023-08-07,Sesame,3978.56,Surat,975
2023-08-08,Sesame,4023.53,Mumbai,382
2023-08-09,Sesame,3613.76,Surat,196
2023-08-10,Sesame,3786.33,Delhi,546
2023-08-11,Sesame,3601.63,Mumbai,596
2023-08-12,Sesame,3685.14,Mumbai,583
2023-08-13,Sesame,3969.0,Mumbai,821
2023-08-14,Sesame,3706.11,Surat,634
2023-08-15,Sesame,3786.74,Delhi,427
2023-08-16,Sesame,3515.64,Chennai,506
2023-08-17,Sesame,3872.8,Mumbai,801
2023-08-18,Sesame,3820.96,Surat,441
2023-08-19,Sesame,3678.53,Surat,122
2023-08-20,Sesame,3781.14,Mumbai,774
2023-08-21,Sesame,3849.73,Indore,901
2023-08-22,Sesame,3645.54,Mumbai,657
2023-08-23,Sesame,3508.22,Mumbai,758
2023-08-24,Sesame,4159.65,Indore,732
2023-08-25,Sesame,3667.07,Delhi,906
2023-08-26,Sesame,3769.67,Mumbai,117
2023-08-27,Sesame,3986.61,Indore,376
2023-08-28,Sesame,4485.8,Surat,126
2023-08-29,Sesame,3526.75,Delhi,964
2023-08-30,Sesame,3861.4,Indore,482
2023-08-31,Sesame,3625.84,Chennai,481
2023-09-01,Sesame,3655.63,Delhi,561
2023-09-02,Sesame,3615.51,Mumbai,127
2023-09-03,Sesame,3530.72,Delhi,283
2023-09-04,Sesame,3744.01,Mumbai,474
2023-09-05,Sesame,3453.93,Surat,140
2023-09-06,Sesame,3934.88,Surat,359
2023-09-07,Sesame,3753.34,Mumbai,955
2023-09-08,Sesame,3823.78,Surat,145
2023-09-09,Sesame,3643.15,Delhi,944
2023-09-10,Sesame,3660.17,Chennai,271
2023-09-11,Sesame,3788.49,Chennai,960
2023-09-12,Sesame,3495.67,Surat,689
2023-09-13,Sesame,3654.53,Surat,789
2023-09-14,Sesame,3551.98,Indore,219
2023-09-15,Sesame,3543.72,Mumbai,407
2023-09-16,Sesame,3297.93,Surat,376
2023-09-17,Sesame,3985.97,Delhi,394
2023-09-18,Sesame,3579.15,Chennai,905
2023-09-19,Sesame,3947.63,Surat,827
2023-09-20,Sesame,3927.35,Surat,568
2023-09-21,Sesame,3455.18,Surat,985
2023-09-22,Sesame,3493.63,Indore,500
2023-09-23,Sesame,4222.48,Mumbai,860
2023-09-24,Sesame,4059.79,Indore,919
2023-09-25,Sesame,3702.67,Chennai,565
2023-09-26,Sesame,3759.96,Surat,694
2023-09-27,Sesame,3581.98,Indore,859
2023-09-28,Sesame,3794.43,Mumbai,151
2023-09-29,Sesame,3564.48,Mumbai,933
2023-09-30,Sesame,3301.55,Mumbai,549
2023-10-01,Sesame,3443.97,Indore,556
2023-10-02,Sesame,3712.9,Chennai,297
2023-10-03,Sesame,3483.02,Indore,536
2023-10-04,Sesame,3696.47,Delhi,477
2023-10-05,Sesame,3495.84,Indore,203
2023-10-06,Sesame,3555.29,Delhi,726
2023-10-07,Sesame,3883.54,Delhi,463
2023-10-08,Sesame,3763.69,Mumbai,234
2023-10-09,Sesame,3713.69,Surat,902
2023-10-10,Sesame,3893.0,Indore,146
2023-10-11,Sesame,3815.06,Surat,931
2023-10-12,Sesame,4010.12,Mumbai,460
2023-10-13,Sesame,3630.86,Chennai,245
2023-10-14,Sesame,3639.07,Chennai,467
2023-10-15,Sesame,3467.09,Mumbai,327
2023-10-16,Sesame,3643.97,Delhi,619
2023-10-17,Sesame,3925.31,Surat,915
2023-10-18,Sesame,3995.1,Chennai,654
2023-10-19,Sesame,3930.05,Surat,280
2023-10-20,Sesame,3382.17,Chennai,696
2023-10-21,Sesame,3960.81,Indore,886
2023-10-22,Sesame,3379.78,Indore,917
2023-10-23,Sesame,3930.55,Indore,910
2023-10-24,Sesame,3680.95,Indore,715
2023-10-25,Sesame,3898.74,Surat,662
2023-10-26,Sesame,3495.6,Delhi,211
2023-10-27,Sesame,4000.32,Chennai,855
2023-10-28,Sesame,3477.22,Mumbai,683
2023-10-29,Sesame,3640.78,Indore,947
2023-10-30,Sesame,3579.25,Chennai,535
2023-10-31,Sesame,3432.53,Mumbai,521
2023-11-01,Sesame,3806.95,Delhi,321
2023-11-02,Sesame,4154.04,Chennai,161
2023-11-03,Sesame,4331.12,Chennai,905
2023-11-04,Sesame,3822.2,Chennai,840
2023-11-05,Sesame,4031.27,Surat,260
2023-11-06,Sesame,3859.63,Chennai,725
2023-11-07,Sesame,3918.4,Delhi,230
2023-11-08,Sesame,3755.72,Chennai,784
2023-11-09,Sesame,3868.81,Chennai,896
2023-11-10,Sesame,3943.05,Delhi,332
2023-11-11,Sesame,3725.74,Mumbai,350
2023-11-12,Sesame,3831.93,Delhi,932
2023-11-13,Sesame,3841.84,Surat,375
2023-11-14,Sesame,4025.03,Surat,824
2023-11-15,Sesame,3652.86,Chennai,683
2023-11-16,Sesame,3862.19,Indore,274
2023-11-17,Sesame,4261.44,Indore,326
2023-11-18,Sesame,4118.49,Surat,912
2023-11-19,Sesame,4162.26,Surat,182
2023-11-20,Sesame,3904.16,Chennai,757
2023-11-21,Sesame,3970.41,Mumbai,380
2023-11-22,Sesame,4113.7,Indore,490
2023-11-23,Sesame,4232.44,Surat,717
2023-11-24,Sesame,3537.29,Chennai,911
2023-11-25,Sesame,3671.84,Indore,647
2023-11-26,Sesame,4204.22,Indore,361
2023-11-27,Sesame,3894.45,Mumbai,258
2023-11-28,Sesame,3823.06,Mumbai,567
2023-11-29,Sesame,3714.23,Delhi,254
2023-11-30,Sesame,3861.79,Chennai,396
2023-12-01,Sesame,3700.14,Delhi,597
2023-12-02,Sesame,4406.72,Chennai,891
2023-12-03,Sesame,3991.98,Chennai,399
2023-12-04,Sesame,3992.91,Delhi,453
2023-12-05,Sesame,4130.22,Surat,620
2023-12-06,Sesame,4213.25,Delhi,858
2023-12-07,Sesame,4218.2,Indore,858
2023-12-08,Sesame,4252.04,Indore,692
2023-12-09,Sesame,3919.51,Surat,624
2023-12-10,Sesame,3994.52,Mumbai,144
2023-12-11,Sesame,4216.37,Mumbai,750
2023-12-12,Sesame,3965.61,Surat,454
2023-12-13,Sesame,4078.65,Surat,802
2023-12-14,Sesame,4168.04,Chennai,204
2023-12-15,Sesame,4254.0,Delhi,861
2023-12-16,Sesame,3750.14,Surat,545
2023-12-17,Sesame,4257.37,Surat,909
2023-12-18,Sesame,4076.47,Indore,541
2023-12-19,Sesame,4273.54,Chennai,972
2023-12-20,Sesame,4296.29,Indore,127
2023-12-21,Sesame,4471.38,Delhi,574
2023-12-22,Sesame,4429.41,Surat,404
2023-12-23,Sesame,4436.98,Delhi,504
2023-12-24,Sesame,4465.37,Mumbai,601
2023-12-25,Sesame,4243.9,Surat,339
2023-12-26,Sesame,4201.07,Delhi,669
2023-12-27,Sesame,4378.22,Mumbai,125
2023-12-28,Sesame,4359.11,Surat,508
2023-12-29,Sesame,4159.93,Chennai,316
2023-12-30,Sesame,4311.77,Chennai,873
2023-12-31,Sesame,4232.85,Surat,769
2024-01-01,Sesame,4078.15,Indore,514
2024-01-02,Sesame,4516.09,Indore,432
2024-01-03,Sesame,4278.11,Surat,549
2024-01-04,Sesame,4685.87,Chennai,710
2024-01-05,Sesame,3960.08,Surat,500
2024-01-06,Sesame,4182.87,Surat,319
2024-01-07,Sesame,4309.78,Indore,891
2024-01-08,Sesame,4539.75,Indore,385
2024-01-09,Sesame,4401.17,Delhi,933
2024-01-10,Sesame,4392.35,Chennai,689
2024-01-11,Sesame,4113.76,Mumbai,437
2024-01-12,Sesame,4116.76,Indore,527
2024-01-13,Sesame,4421.55,Chennai,957
2024-01-14,Sesame,4093.11,Surat,693
2024-01-15,Sesame,4268.4,Mumbai,596
2024-01-16,Sesame,4483.77,Chennai,659
2024-01-17,Sesame,4195.89,Mumbai,920
2024-01-18,Sesame,4722.16,Indore,891
2024-01-19,Sesame,4654.57,Delhi,207
2024-01-20,Sesame,4104.14,Chennai,354
2024-01-21,Sesame,4240.55,Mumbai,122
2024-01-22,Sesame,3978.42,Chennai,665
2024-01-23,Sesame,4287.56,Chennai,148
2024-01-24,Sesame,4605.8,Mumbai,457
2024-01-25,Sesame,4378.13,Delhi,543
2024-01-26,Sesame,4561.4,Delhi,445
2024-01-27,Sesame,4173.04,Mumbai,515
2024-01-28,Sesame,4645.31,Mumbai,562
2024-01-29,Sesame,4382.83,Surat,760
2024-01-30,Sesame,4504.36,Delhi,577
2024-01-31,Sesame,4491.35,Surat,989
2024-02-01,Sesame,4263.54,Chennai,507
2024-02-02,Sesame,4295.09,Delhi,950
2024-02-03,Sesame,4727.04,Surat,978
2024-02-04,Sesame,4620.98,Mumbai,149
2024-02-05,Sesame,4758.81,Surat,695
2024-02-06,Sesame,4621.26,Delhi,705
2024-02-07,Sesame,4592.38,Mumbai,705
2024-02-08,Sesame,4225.94,Mumbai,263
2024-02-09,Sesame,4524.34,Mumbai,709
2024-02-10,Sesame,4580.12,Delhi,171
2024-02-11,Sesame,4983.3,Delhi,979
2024-02-12,Sesame,4737.06,Surat,292
2024-02-13,Sesame,4913.78,Surat,478
2024-02-14,Sesame,4732.87,Mumbai,607
2024-02-15,Sesame,4477.79,Mumbai,742
2024-02-16,Sesame,4650.07,Chennai,201
2024-02-17,Sesame,4680.37,Delhi,907
2024-02-18,Sesame,4451.68,Surat,874
2024-02-19,Sesame,4568.9,Indore,842
2024-02-20,Sesame,4610.78,Indore,587
2024-02-21,Sesame,4979.11,Mumbai,772
2024-02-22,Sesame,4247.77,Delhi,540
2024-02-23,Sesame,4910.91,Surat,561
2024-02-24,Sesame,4488.09,Surat,393
2024-02-25,Sesame,4406.62,Surat,191
2024-02-26,Sesame,4922.49,Mumbai,105
2024-02-27,Sesame,4838.22,Mumbai,994
2024-02-28,Sesame,4947.97,Surat,998
2024-02-29,Sesame,4862.3,Indore,658
2024-03-01,Sesame,5119.11,Indore,625
2024-03-02,Sesame,4823.73,Delhi,256
2024-03-03,Sesame,4685.41,Surat,765
2024-03-04,Sesame,4789.88,Indore,495
2024-03-05,Sesame,4974.44,Delhi,756
2024-03-06,Sesame,4574.2,Indore,621
2024-03-07,Sesame,4603.89,Mumbai,782
2024-03-08,Sesame,4676.54,Chennai,114
2024-03-09,Sesame,4321.34,Indore,467
2024-03-10,Sesame,4773.66,Chennai,952
2024-03-11,Sesame,4372.47,Chennai,799
2024-03-12,Sesame,4763.83,Surat,858
2024-03-13,Sesame,4929.65,Chennai,330
2024-03-14,Sesame,4664.45,Mumbai,984
2024-03-15,Sesame,5098.34,Delhi,248
2024-03-16,Sesame,4473.78,Surat,325
2024-03-17,Sesame,5006.94,Delhi,918
2024-03-18,Sesame,4906.39,Mumbai,860
2024-03-19,Sesame,4430.68,Mumbai,649
2024-03-20,Sesame,5318.43,Surat,796
2024-03-21,Sesame,4765.76,Indore,340
2024-03-22,Sesame,4605.1,Delhi,942
2024-03-23,Sesame,4501.13,Delhi,122
2024-03-24,Sesame,4740.34,Surat,697
2024-03-25,Sesame,4760.52,Indore,565
2024-03-26,Sesame,4808.04,Mumbai,274
2024-03-27,Sesame,4729.31,Surat,560
2024-03-28,Sesame,4916.73,Chennai,292
2024-03-29,Sesame,4713.63,Surat,935
2024-03-30,Sesame,4405.08,Surat,135
2024-03-31,Sesame,4762.97,Chennai,997
2024-04-01,Sesame,4319.97,Surat,253
2024-04-02,Sesame,4864.69,Surat,190
2024-04-03,Sesame,4598.41,Indore,458
2024-04-04,Sesame,4827.12,Indore,327
2024-04-05,Sesame,5057.29,Delhi,449
2024-04-06,Sesame,4604.61,Chennai,865
2024-04-07,Sesame,5006.35,Chennai,599
2024-04-08,Sesame,4707.01,Indore,142
2024-04-09,Sesame,5143.77,Delhi,871
2024-04-10,Sesame,4719.39,Chennai,167
2024-04-11,Sesame,4623.47,Surat,222
2024-04-12,Sesame,4928.02,Chennai,435
2024-04-13,Sesame,4702.28,Mumbai,878
2024-04-14,Sesame,4619.86,Chennai,261
2024-04-15,Sesame,4691.15,Indore,522
2024-04-16,Sesame,4776.22,Delhi,903
2024-04-17,Sesame,5051.85,Chennai,733
2024-04-18,Sesame,4394.74,Indore,195
2024-04-19,Sesame,4784.17,Delhi,411
2024-04-20,Sesame,4902.38,Indore,572
2024-04-21,Sesame,4813.81,Mumbai,636
2024-04-22,Sesame,5034.66,Delhi,623
2024-04-23,Sesame,4755.26,Indore,208
2024-04-24,Sesame,4730.51,Mumbai,365
2024-04-25,Sesame,4883.05,Delhi,593
2024-04-26,Sesame,4781.47,Chennai,921
2024-04-27,Sesame,4680.41,Chennai,713
2024-04-28,Sesame,4858.48,Mumbai,748
2024-04-29,Sesame,4621.36,Chennai,241
2024-04-30,Sesame,4626.12,Chennai,172
2024-05-01,Sesame,4639.12,Indore,538
2024-05-02,Sesame,5011.56,Mumbai,963
2024-05-03,Sesame,4092.84,Indore,389
2024-05-04,Sesame,4812.14,Delhi,609
2024-05-05,Sesame,4735.73,Mumbai,438
2024-05-06,Sesame,4388.42,Indore,409
2024-05-07,Sesame,4782.14,Indore,445
2024-05-08,Sesame,4810.83,Mumbai,473
2024-05-09,Sesame,4828.97,Surat,886
2024-05-10,Sesame,4175.92,Indore,531
2024-05-11,Sesame,4974.69,Surat,860
2024-05-12,Sesame,4548.87,Indore,580
2024-05-13,Sesame,4828.63,Indore,618
2024-05-14,Sesame,4834.32,Chennai,782
2024-05-15,Sesame,4505.44,Chennai,705
2024-05-16,Sesame,4807.44,Mumbai,974
2024-05-17,Sesame,4592.71,Delhi,781
2024-05-18,Sesame,4249.88,Surat,653
2024-05-19,Sesame,4891.96,Chennai,765
2024-05-20,Sesame,4497.55,Delhi,397
2024-05-21,Sesame,4475.71,Indore,599
2024-05-22,Sesame,4559.95,Mumbai,823
2024-05-23,Sesame,4688.87,Chennai,102
2024-05-24,Sesame,4616.73,Indore,946
2024-05-25,Sesame,4731.47,Delhi,355
2024-05-26,Sesame,4347.54,Delhi,784
2024-05-27,Sesame,4460.46,Indore,545
2024-05-28,Sesame,4579.14,Mumbai,935
2024-05-29,Sesame,4975.25,Indore,921
2024-05-30,Sesame,4566.15,Mumbai,588
2024-05-31,Sesame,4799.12,Surat,428
2024-06-01,Sesame,4582.88,Chennai,844
2024-06-02,Sesame,4471.45,Chennai,819
2024-06-03,Sesame,4511.77,Mumbai,637
2024-06-04,Sesame,4520.3,Mumbai,674
2024-06-05,Sesame,4667.52,Chennai,172
2024-06-06,Sesame,4814.45,Mumbai,676
2024-06-07,Sesame,4604.13,Chennai,108
2024-06-08,Sesame,4762.22,Surat,809
2024-06-09,Sesame,4324.4,Surat,784
2024-06-10,Sesame,4426.92,Delhi,127
2024-06-11,Sesame,4357.43,Indore,649
2024-06-12,Sesame,4557.57,Surat,302
2024-06-13,Sesame,4415.22,Chennai,931
2024-06-14,Sesame,4625.26,Delhi,198
2024-06-15,Sesame,4285.35,Indore,289
2024-06-16,Sesame,4472.36,Surat,702
2024-06-17,Sesame,4593.29,Chennai,129
2024-06-18,Sesame,4034.99,Chennai,137
2024-06-19,Sesame,4864.46,Chennai,671
2024-06-20,Sesame,4375.57,Delhi,279
2024-06-21,Sesame,4019.22,Chennai,211
2024-06-22,Sesame,4447.85,Surat,120
2024-06-23,Sesame,4414.89,Mumbai,598
2024-06-24,Sesame,4383.78,Delhi,540
2024-06-25,Sesame,4590.33,Chennai,415
2024-06-26,Sesame,4533.5,Surat,302
2024-06-27,Sesame,4435.49,Surat,724
2024-06-28,Sesame,4457.83,Surat,812
2024-06-29,Sesame,4338.81,Mumbai,413
2024-06-30,Sesame,4706.65,Indore,354
2024-07-01,Sesame,4047.58,Chennai,122
2024-07-02,Sesame,4363.21,Mumbai,857
2024-07-03,Sesame,4340.15,Indore,592
2024-07-04,Sesame,4481.67,Surat,929
2024-07-05,Sesame,4142.12,Indore,574
2024-07-06,Sesame,3954.04,Surat,559
2024-07-07,Sesame,4326.03,Indore,901
2024-07-08,Sesame,4342.82,Mumbai,959
2024-07-09,Sesame,4576.41,Delhi,247
2024-07-10,Sesame,4016.36,Indore,450
2024-07-11,Sesame,4493.33,Delhi,514
2024-07-12,Sesame,4727.85,Chennai,140
2024-07-13,Sesame,4170.83,Mumbai,492
2024-07-14,Sesame,3980.23,Chennai,995
2024-07-15,Sesame,4149.09,Delhi,573
2024-07-16,Sesame,4225.38,Indore,393
2024-07-17,Sesame,4327.48,Delhi,235
2024-07-18,Sesame,4088.61,Surat,888
2024-07-19,Sesame,4510.15,Indore,731
2024-07-20,Sesame,3968.46,Surat,145
2024-07-21,Sesame,3835.82,Surat,147
2024-07-22,Sesame,4397.36,Surat,642
2024-07-23,Sesame,3713.49,Mumbai,527
2024-07-24,Sesame,4120.04,Mumbai,997
2024-07-25,Sesame,4776.91,Mumbai,151
2024-07-26,Sesame,4143.53,Chennai,392
2024-07-27,Sesame,3914.42,Delhi,911
2024-07-28,Sesame,4119.78,Mumbai,984
2024-07-29,Sesame,4113.85,Indore,479
2024-07-30,Sesame,4148.96,Surat,278
2024-07-31,Sesame,4242.16,Chennai,518
2024-08-01,Sesame,3894.85,Delhi,300
2024-08-02,Sesame,4433.21,Chennai,542
2024-08-03,Sesame,4137.83,Surat,385
2024-08-04,Sesame,4227.35,Surat,967
2024-08-05,Sesame,3949.63,Delhi,669
2024-08-06,Sesame,4325.88,Surat,939
2024-08-07,Sesame,4010.62,Chennai,589
2024-08-08,Sesame,4111.06,Delhi,993
2024-08-09,Sesame,3862.53,Mumbai,432
2024-08-10,Sesame,3843.46,Delhi,131
2024-08-11,Sesame,4174.28,Delhi,142
2024-08-12,Sesame,3941.79,Chennai,450
2024-08-13,Sesame,3853.73,Chennai,674
2024-08-14,Sesame,3889.93,Indore,446
2024-08-15,Sesame,4152.53,Mumbai,712
2024-08-16,Sesame,3881.21,Chennai,718
2024-08-17,Sesame,3977.87,Surat,919
2024-08-18,Sesame,3998.89,Mumbai,827
2024-08-19,Sesame,3607.01,Surat,647
2024-08-20,Sesame,3690.96,Surat,931
2024-08-21,Sesame,4047.25,Delhi,444
2024-08-22,Sesame,3827.52,Indore,295
2024-08-23,Sesame,4181.31,Delhi,363
2024-08-24,Sesame,4158.48,Surat,370
2024-08-25,Sesame,4104.22,Delhi,884
2024-08-26,Sesame,4319.73,Surat,821
2024-08-27,Sesame,3934.67,Chennai,115
2024-08-28,Sesame,4076.7,Chennai,357
2024-08-29,Sesame,3825.8,Surat,447
2024-08-30,Sesame,4429.03,Mumbai,204
2024-08-31,Sesame,4331.29,Indore,386
2024-09-01,Sesame,3933.08,Mumbai,519
2024-09-02,Sesame,4004.28,Indore,420
2024-09-03,Sesame,4195.21,Delhi,320
2024-09-04,Sesame,3890.45,Mumbai,811
2024-09-05,Sesame,3785.21,Mumbai,243
2024-09-06,Sesame,4088.12,Delhi,127
2024-09-07,Sesame,3925.93,Delhi,889
2024-09-08,Sesame,3943.9,Mumbai,943
2024-09-09,Sesame,3737.64,Indore,956
2024-09-10,Sesame,3558.29,Delhi,926
2024-09-11,Sesame,3946.52,Chennai,266
2024-09-12,Sesame,4077.89,Indore,685
2024-09-13,Sesame,3849.49,Mumbai,874
2024-09-14,Sesame,4179.82,Surat,456
2024-09-15,Sesame,3749.78,Surat,799
2024-09-16,Sesame,3677.8,Surat,818
2024-09-17,Sesame,3873.61,Delhi,123
2024-09-18,Sesame,3869.0,Delhi,480
2024-09-19,Sesame,4038.11,Delhi,445
2024-09-20,Sesame,3727.88,Delhi,621
2024-09-21,Sesame,4155.38,Mumbai,344
2024-09-22,Sesame,4274.18,Delhi,723
2024-09-23,Sesame,3872.16,Chennai,638
2024-09-24,Sesame,4129.26,Mumbai,682
2024-09-25,Sesame,3667.5,Delhi,347
2024-09-26,Sesame,4093.47,Mumbai,697
2024-09-27,Sesame,4087.65,Mumbai,126
2024-09-28,Sesame,4050.8,Chennai,180
2024-09-29,Sesame,3875.07,Surat,298
2024-09-30,Sesame,3287.55,Indore,874
2024-10-01,Sesame,3750.42,Surat,950
2024-10-02,Sesame,3754.09,Surat,399
2024-10-03,Sesame,3684.29,Mumbai,158
2024-10-04,Sesame,3905.19,Chennai,970
2024-10-05,Sesame,3797.91,Mumbai,564
2024-10-06,Sesame,3717.88,Delhi,161
2024-10-07,Sesame,3672.3,Mumbai,528
2024-10-08,Sesame,3742.35,Delhi,827
2024-10-09,Sesame,4111.3,Surat,927
2024-10-10,Sesame,3756.49,Delhi,869
2024-10-11,Sesame,3787.54,Delhi,446
2024-10-12,Sesame,3801.17,Chennai,856
2024-10-13,Sesame,3962.44,Surat,835
2024-10-14,Sesame,3988.17,Surat,922
2024-10-15,Sesame,3290.4,Surat,977
2024-10-16,Sesame,4106.22,Mumbai,615
2024-10-17,Sesame,4191.88,Delhi,135
2024-10-18,Sesame,3697.41,Delhi,486
2024-10-19,Sesame,3715.98,Mumbai,116
2024-10-20,Sesame,3823.52,Chennai,758
2024-10-21,Sesame,3765.64,Delhi,838
2024-10-22,Sesame,3965.04,Mumbai,587
2024-10-23,Sesame,3534.5,Delhi,530
2024-10-24,Sesame,3703.9,Indore,588
2024-10-25,Sesame,4239.15,Delhi,277
2024-10-26,Sesame,3749.63,Mumbai,509
2024-10-27,Sesame,4188.05,Mumbai,839
2024-10-28,Sesame,4014.66,Surat,850
2024-10-29,Sesame,3586.1,Delhi,945
2024-10-30,Sesame,4079.51,Delhi,292
2024-10-31,Sesame,3933.53,Delhi,288
2024-11-01,Sesame,3870.72,Surat,173
2024-11-02,Sesame,4015.69,Delhi,734
2024-11-03,Sesame,4066.63,Delhi,544
2024-11-04,Sesame,4118.35,Surat,651
2024-11-05,Sesame,4217.73,Mumbai,738
2024-11-06,Sesame,4069.09,Mumbai,682
2024-11-07,Sesame,3717.83,Mumbai,243
2024-11-08,Sesame,3903.84,Chennai,965
2024-11-09,Sesame,4592.91,Surat,506
2024-11-10,Sesame,4155.05,Indore,469
2024-11-11,Sesame,4489.97,Mumbai,540
2024-11-12,Sesame,4301.28,Indore,880
2024-11-13,Sesame,4076.74,Indore,663
2024-11-14,Sesame,4094.96,Indore,628
2024-11-15,Sesame,4033.77,Chennai,112
2024-11-16,Sesame,3700.04,Indore,439
2024-11-17,Sesame,4057.82,Mumbai,973
2024-11-18,Sesame,4303.07,Chennai,203
2024-11-19,Sesame,3947.82,Indore,297
2024-11-20,Sesame,4157.06,Surat,543
2024-11-21,Sesame,4252.0,Mumbai,248
2024-11-22,Sesame,3906.86,Mumbai,867
2024-11-23,Sesame,4005.74,Delhi,301
2024-11-24,Sesame,3899.71,Delhi,343
2024-11-25,Sesame,3946.24,Chennai,563
2024-11-26,Sesame,3860.62,Mumbai,897
2024-11-27,Sesame,3945.61,Delhi,536
2024-11-28,Sesame,4417.23,Chennai,849
2024-11-29,Sesame,3957.96,Indore,664
2024-11-30,Sesame,4174.14,Chennai,372
2024-12-01,Sesame,4056.15,Chennai,972
2024-12-02,Sesame,4400.44,Chennai,788
2024-12-03,Sesame,4434.92,Indore,479
2024-12-04,Sesame,4353.59,Mumbai,804
2024-12-05,Sesame,4250.16,Chennai,476
2024-12-06,Sesame,4150.94,Delhi,741
2024-12-07,Sesame,3967.06,Indore,835
2024-12-08,Sesame,4602.49,Mumbai,339
2024-12-09,Sesame,4070.25,Chennai,904
2024-12-10,Sesame,4363.37,Surat,710
2024-12-11,Sesame,4451.07,Chennai,371
2024-12-12,Sesame,4136.66,Surat,944
2024-12-13,Sesame,4463.93,Surat,525
2024-12-14,Sesame,4417.83,Delhi,163
2024-12-15,Sesame,4619.28,Chennai,742
2024-12-16,Sesame,4188.56,Mumbai,558
2024-12-17,Sesame,4034.04,Indore,508
2024-12-18,Sesame,4198.94,Delhi,605
2024-12-19,Sesame,4350.66,Mumbai,183
2024-12-20,Sesame,4329.41,Indore,120
2024-12-21,Sesame,4248.0,Delhi,256
2024-12-22,Sesame,3953.79,Mumbai,672
2024-12-23,Sesame,4438.69,Chennai,779
2024-12-24,Sesame,4748.04,Indore,740
2024-12-25,Sesame,4455.43,Chennai,205
2024-12-26,Sesame,4493.43,Mumbai,221
2024-12-27,Sesame,4495.13,Surat,913
2024-12-28,Sesame,4469.09,Chennai,724
2024-12-29,Sesame,4585.07,Delhi,169
2024-12-30,Sesame,4486.88,Indore,237
2024-12-31,Sesame,4354.33,Delhi,642
